	GFP-1	GFP-2	GFP-3	GFP-4	GFP-7	GFP-8
GUCA1B	1.12925198910534	1.43287363811511	1.90264975891479	1.75246599731818	1.18112621623716	1.590301968925
MRPS10	5.41164325210644	5.54617325333511	5.68124360964376	5.46463375517039	5.53587050440694	5.46843368864696
TRERF1	2.11486581695284	2.22193732387608	1.90336371183665	1.86491641814119	1.64752039209727	1.61586150986029
UBR2	4.54918854000043	4.63988474458733	4.67453742578311	4.70143048437223	4.68629160074886	4.76932054911729
PRPH2	0.129264500889538	0.267785395612505	0.433692417714237	0.316235131030298	0.667605697814559	0.344052710884432
ATP6V0CP3	0	0	0	0	0	0
TBCC	5.3130333134626	5.36125968700897	5.47098799487695	5.31306285202814	5.23576956454586	5.38494279547459
GLTSCR1L	2.81391422536663	2.70486123684413	2.2682407071766	2.37424395026382	2.53480616096131	2.56806384595551
RPL7L1	5.23296243870661	5.48223326730476	5.21557481686185	5.33178878469491	5.45894019523714	5.2511384920614
C6orf226	3.32125579775037	3.43114083096115	3.64827383614697	3.1255831034117	2.51502784733609	3.2578784785041
PTCRA	0	0.178770935747143	0	0	0	0
CNPY3	5.69263106228478	5.70961812946836	5.62059953043775	5.67587404741934	5.72822690382196	5.74811310985825
GNMT	1.29936276043843	0.519596819584795	0.191551631019463	1.45235124269019	0.329504705305288	0.384411372210412
PEX6	4.00055849104954	4.11117503698636	3.75333606783506	3.77311596793013	3.64115857113745	3.9142267245229
PPP2R5D	4.68770902467061	4.79695482070542	4.70558941836348	4.48719130194158	4.71509415403543	4.58743906712006
MEA1	6.89819734450526	7.09978091855781	7.24741714011442	6.73580150496947	7.02176550486512	6.90448947704042
KLHDC3	5.96378599401647	6.23907929465519	5.95044361729513	5.6948161343056	5.91599498289953	5.86831437692734
RRP36	6.4995159665679	6.86862439092533	6.86298762005035	6.64460356806751	6.72278001838168	6.65247692299339
CUL7	4.04130213027906	4.19977221064898	3.94642513402272	3.73288224558443	3.98527726212591	3.81876560039036
MRPL2	5.03437775333219	5.25573218825102	5.33577214751836	5.01323584464047	5.0240017305553	5.25831531932911
KLC4	3.60087034587429	3.46643359544735	3.55144136275286	3.27595261638664	3.35362614372677	3.16838571722273
PTK7	7.23021004746888	7.53726705978913	7.18910596230859	7.18610186166186	7.34934215332402	7.22633999402732
SRF	5.86673161062061	5.97060596195016	5.90250130380155	5.70840419514245	5.6641066206356	5.72492327468224
CUL9	3.01822186468417	2.8433798946495	3.02888702251806	2.84902672434301	2.53938509268321	2.78569883062599
DNPH1	6.70133356466294	6.73267556740286	6.80397907467238	6.61181151358421	6.71198363379561	6.6990547892782
TTBK1	0	0.0309058372998265	0	0.0370571898864698	0	0.0326282036697256
SLC22A7	0	0	0	0	0	0
CRIP3	0	0.718786187387436	0.708853749678942	0	0.19323032682381	0.227185103724279
ZNF318	3.45635607575733	3.28862687749237	3.47687049595518	3.39836972377763	3.47435527621253	3.17375620474869
ABCC10	3.93850584606316	3.86382899166532	3.72676795134569	3.79682316966155	3.54625672526847	3.59698352509503
MIR6780B	0	0	0	0	0	0
DLK2	1.58492439626325	1.92133607004803	1.90264975891479	1.88602153519526	1.74588167763549	2.00600551438366
TJAP1	4.8059590279099	4.93276384167044	4.8678850064938	4.84941077560327	4.65059531849125	4.88724450240775
LRRC73	0.967426391787316	1.25448369804339	0.888298264422615	0.604428478442231	0.621259279343701	1.06897610442624
YIPF3	7.69948804791025	7.79594205550596	7.62349897723993	7.75724062794582	7.99208279097593	7.92100725394777
POLR1C	5.72550383919318	5.76649597080076	5.82867097477523	5.75781291554021	5.6526168414073	5.65909666802169
XPO5	5.15465591279701	5.17870514238276	5.03833237909366	4.95954398408386	5.05355505654425	5.00701607430166
POLH	3.89202788034668	4.08119264717413	4.15976383630486	4.11578822967661	4.00304741765081	3.99492571100296
GTPBP2	6.85245951131676	6.86138204710545	6.89246567202038	6.80584121540388	6.52524686093239	6.59139878684227
MAD2L1BP	5.89118111042412	5.82558622463487	5.92295657665565	5.98358901112027	5.96541965921071	5.81118672365065
RSPH9	1.05083136820317	1.604284599065	1.83897758954428	0.765974234550333	1.73502921581813	1.15813520481951
MRPS18A	6.09371826909197	5.81837381658965	5.76659071722767	5.83676685150864	5.87326284566255	5.98312843393628
VEGFA	7.8585506551987	7.86928820263426	7.94281407827966	7.87115702733966	7.69924411273055	7.71488078071095
LOC100132354	0.0870131633907492	0.183038076339671	0	0	0	0
C6orf223	0	0.117965081189746	0	0.072023743289003	0.053553509836081	0.0635066271551824
MRPL14	7.40469008145773	7.4617557505786	7.59981660286029	7.40266962588636	7.54591203169947	7.54856295690107
TMEM63B	7.04782786063737	6.97960947846203	6.96041756802702	7.21589605597003	7.1471131952682	7.21332475029695
CAPN11	0.333451811187734	0.22618136528251	0.222516340898589	0.561587697209441	0.380011308898466	0.0837472559830543
SLC29A1	6.15025411362479	6.54193698435592	6.35664240803073	6.37663597126555	6.81636214870814	6.52160835640968
HSP90AB1	11.4792256388418	11.5422318483335	11.5639067937641	11.8288709191443	11.7211849230109	11.8244314208009
SLC35B2	5.87874747519558	5.91175809308189	5.63790064377737	5.73801774787019	5.95206160038511	5.63415468440148
MIR4647	0	0	0	0	0	0
NFKBIE	5.94680983402119	5.85624372996921	5.94980189147807	5.74220144990613	5.85039320536131	5.74983080363708
TMEM151B	0.0860073437668411	0.341783890259631	0.135525928031723	0.0567943801688726	0.161762794261743	0.0984160393998515
TCTE1	0	0	0	0.150816144659247	0	0
AARS2	3.46691935649157	3.29446474150826	3.47045999076632	3.33275248384065	3.2186467814113	3.26184149901492
SPATS1	0.173819448920555	0	0	0.223279930923321	0	0
CDC5L	4.92712749914601	5.08215720517789	4.87244916697493	5.12433996403994	5.19779552693083	5.13316829733042
MIR4642	0	0	0	0	0	0
SUPT3H	1.76181021492178	1.84860579675495	1.67178246606246	1.75942409984427	1.84112388184525	1.82015365143528
MIR586	0	0	0	0	0	0
RUNX2	2.44002243446271	2.30242982847065	2.62109054542172	2.32725817912293	2.43129710259803	2.30938254247659
CLIC5	0.42515961793833	0.200559628976941	0.150432524890626	0.264973068497231	0	0.235413215027501
ENPP4	3.0593519413781	2.71668033818294	2.37295342108546	2.38964020677082	2.43849901126949	2.54660214019138
ENPP5	3.41880111188482	3.34398490171582	2.61416100827277	3.12096419312839	3.47768764430953	3.30322215318861
RCAN2	2.4530167553815	2.27076452745958	2.07974777404369	2.16434826937343	2.5620922484803	2.23720835498317
CYP39A1	2.49667765172336	2.55158124017045	2.59118474498635	2.53125270060169	2.82999618193875	2.80819967400799
SLC25A27	1.60549200122842	1.96148362623645	2.26571957508242	1.99324205025568	1.59405704765559	2.03997117461342
TDRD6	0.463923346493644	0.369927981043742	0.815719766690056	0.714092238610277	0.401106321735851	0.593162238889834
PLA2G7	1.58649983327012	1.55868769772539	1.38180424234504	1.77891372953938	2.01441441954705	1.89270191790298
ANKRD66	0	0	0	0.233226499463259	0	0.206958594126439
MEP1A	0.133395480689193	0	0	0	0.0659564372413151	0
GPR116	3.01213143609802	3.69988047263376	3.36347944529184	3.32089616186676	3.71945887871649	3.77590375371939
LOC101926962	0	0.12329141646924	0	0	0	0
GPR110	4.09994605688834	3.41444333894703	3.2301598294324	3.56145553981496	3.08123807985083	3.36781142746562
TNFRSF21	7.20538055857968	6.98909415384979	6.76555537117355	7.08797410831323	6.8931896099354	7.08101166321859
CD2AP	5.68547567266365	5.48729932210779	5.39096289308869	5.64179272276455	5.51760099895455	5.54059779410944
GPR111	0.320874968420509	0.27592738151752	0.042061292965953	0.483351355236883	0.214592612493822	0.363189573323527
GPR115	3.53463518166101	3.17076882520205	3.05133445373876	3.47858906896147	2.77605664405071	3.20948528937763
OPN5	0	0	0	0.0691563624226085	0	0
PTCHD4	2.15473760860044	1.72056453347396	1.43240274375027	1.38520522433323	1.34200329504364	1.48293115452285
MUT	4.14735395766074	4.26235757549439	3.87365059173868	4.02856512210985	4.31714794289181	4.04282912520685
CENPQ	2.64487643861115	2.89356790078366	2.68729070726325	2.76462035573617	2.65820979536475	2.6076607646792
GLYATL3	0	0	0	0	0	0
C6orf141	3.36248155864182	3.5863651349623	3.4729839183535	3.90661565693495	2.93064900897214	3.70230886464162
RHAG	0	0	0.210775158423766	0	0	0
CRISP2	0	0	0	0	0	0
CRISP3	0	0	0	0	0	0
PGK2	0	0	0	0	0	0
LOC101927048	0	0	0	0	0	0
CRISP1	0	0	0	0	0	0
DEFB133	0	0	0	0	0	0
DEFB114	0	0	0	0	0	0
DEFB113	0	0	0	0	0	0
DEFB110	0	0	0	0	0	0
DEFB112	0	0	0	0	0	0
TFAP2D	0	0	0	0	0	0
TFAP2B	0.734534204112069	0.784286446383568	0.728615415031932	0.87633388831955	1.0486354920354	0.971404488821977
PKHD1	0	0.0988707532225238	0	0.0304193014096043	0.0773779690314171	0.0399803808576296
MIR206	0	0	0	0	0	0
MIR133B	0	0	0	0	0	0
IL17A	0	0	0	0	0	0
IL17F	0	1.10173706365452	0	0	0.225981531467274	0
MCM3	4.83100919709207	5.53362966679655	4.94618155135701	4.77412535053728	5.33247531317436	4.89562299871451
PAQR8	1.32027910226603	1.91416880149165	1.75209740580401	1.26853482402072	1.71569259053635	1.46206206417849
EFHC1	1.67806948962129	1.77206357857215	1.6783388173871	1.77713380281378	1.69673698528584	1.37880227672327
TRAM2	4.58485661577308	5.04811089991351	4.80462124592689	4.59099949671577	5.0271686749828	4.83490960992465
TRAM2-AS1	1.71101169439645	2.1698040109752	1.89802714655875	1.69936789654272	1.85782104750509	1.74775149993882
LOC730101	0.775974454765782	0.451119453971247	0.816754907923107	0.477260279808291	0.483672523911349	0.862884092191759
TMEM14A	4.78570850640356	5.03618744162769	4.82620212415534	5.09963496860751	5.51919088244876	5.09269260016951
GSTA7P	0	0	0	0	0	0
GSTA2	0.148452543168685	0	0	0.359931087998691	0	0
GSTA1	0.745112584967045	0.575675054195822	0.164078407151852	0.19825409490503	0.407608007242283	0.332285874021227
GSTA5	0	0	0	0	0	0
GSTA3	0	0	0	0	0	0
GSTA4	2.09747775828872	2.68022784717372	3.29581300525038	2.64511408181598	3.32066846031799	2.96508718502279
ICK	3.23841490215599	2.96426237977202	2.94209967239876	2.94288611123529	2.97323162516795	3.09213152815468
FBXO9	4.48634405915792	4.54263217495701	4.5820105745008	4.42705424901162	4.62200369021525	4.58143874470292
GCM1	2.18320119489949	2.26219564937201	2.72164028345874	2.10025770403991	1.91685339545437	1.93789270810055
ELOVL5	7.52713837842468	7.6867845829315	7.61447493148604	8.08819384692445	7.92836024056759	7.99963796260699
MIR5685	0	0	0	0	0	0
RPS16P5	0	0	0	0.0823316042141905	0.17652659898702	0
GCLC	5.17075617757536	5.0683888779575	4.9446835356921	5.1750006485157	4.87573244367054	5.0552674249578
LOC101927136	0.111507440507293	0.0617230276167965	0.174843191287458	0.0738530851474291	0.208159532212572	0.187166773021225
KLHL31	0.73723786533963	0.488649717941522	0.776481371353004	0.661097179915985	0.389732016412928	0.482809254088492
LRRC1	4.29632812156845	4.04715577831974	4.14102277520742	4.38457520775937	3.92366490515466	4.1920862966262
MLIP-IT1	0.732842266260786	0	0.95856040214875	0	0	0.326041055946729
MLIP	0.783557000510354	0.651470946418415	0.530028714251798	0.801565594256661	0.419848120144598	0.513067799951702
TINAG	0	0	0	0	0	0
FAM83B	3.94958166952009	3.65740325696043	3.74006119096822	3.95094383218571	3.69834174784146	3.86057822707067
HCRTR2	0	0	0	0	0	0
GFRAL	0	0	0	0	0	0
HMGCLL1	0.280349829732153	0.485459122998712	0.0915388890891277	0.214406426525348	0.271604606124942	0.233979032674216
BMP5	0.408046568913917	0.361215534921412	0	0.227658326291562	0	0.293261442710516
COL21A1	0.458347072288368	0.414547052488799	0.661238345139275	0.530503851723677	0.512820715174045	0.303842684847256
RNU6-71P	0	1.52720112662096	3.06994257608534	0	0	0
DST	4.7969918963838	4.83345651333004	4.78176607351133	4.97564740478045	5.0488419500494	4.82428415555299
BEND6	1.77350082687316	2.01149186604622	2.01263373190796	1.67793622354041	2.15487463244208	1.74710183296714
KIAA1586	2.68486103681956	3.03535715921007	2.96877912915963	2.64373866795217	3.12305565232975	3.06039196672949
ZNF451	3.43051445005921	3.3402463610596	3.40472324403137	3.59195543140836	3.37709519094453	3.38847701653806
LOC101927211	0.693162096264968	0.740769636404735	0.286618367555582	0.85308310837669	0.26131667228918	0.306024929036393
BAG2	5.16370444247296	5.49673139111682	5.57833187275414	5.21538589117444	5.67086702286499	5.33381552383867
RAB23	4.5656498632454	4.95885672667723	4.91688310849875	4.37964863013656	4.9793651721345	4.49277806460845
LOC100506188	0	0.276713532697571	0.142567132122884	0.326603738813077	0.644386314633921	0.416864915584114
PRIM2	2.84798631995671	2.79734986315355	2.9520753946193	3.03906913472589	2.98066635796358	2.96826796043771
GUSBP4	2.17014074676477	2.43559373969881	2.18427630052106	2.04655349231656	1.87543338676901	1.64037255205909
MTRNR2L9	5.4618001953618	4.07170096500799	5.3163946257883	4.77579018764773	4.35749927174662	4.50187139832718
KHDRBS2	0	0	0	0	0	0
LGSN	0	0	0	0	0	0
PTP4A1	7.0774954939524	7.04032229175555	7.19424969922594	7.05922132584938	7.1406862458533	7.03919811311516
PHF3	3.81025747902709	3.64453365597856	3.61536206743324	3.61597804162902	3.64917689701873	3.58820558529394
EYS	0.0716760133165561	0.0471890405165365	0.0156252548123829	0.0748763424177701	0.0960882900904214	0.0820753278274431
LOC441155	2.59587686491394	2.74223994362709	2.54549899037776	2.62981065603948	2.32566959174578	2.33643605675686
SLC25A51P1	0	0.253784489780519	0	0	0.32895397513939	0
BAI3	0	0.0389709816383122	0	0.091939056558382	0	0.0811323841844695
LMBRD1	5.38807157845786	5.19022560096402	5.28942082605786	5.43520736489215	5.54569521549899	5.42024040298525
COL19A1	0.0461700086606102	0	0	0.0891851887512078	0	0.0786934493123591
COL9A1	0	0	0	0	0.0484709366807549	0
FAM135A	2.93188505352453	2.74290232307379	2.31001617251232	2.81953287995578	2.60317087113487	2.72405843824032
C6orf57	4.48207147935926	4.89777993598108	4.62560761180524	3.95267919244361	4.53501640184097	4.46715991131225
SMAP1	4.22339561517494	4.40135823072297	4.25233815689711	4.15754387824863	4.37633710916056	4.43225209847732
B3GAT2	0	0	0	0	0	0
OGFRL1	6.30875331952994	6.02728433626319	6.08975268741864	6.07931716337403	5.66355888540043	6.02028026333534
MIR30C2	0	0	0	3.79486439846682	0	1.70686615443052
MIR30A	0	0	0	0	0	0
LINC00472	2.25485537982787	1.58481921925391	2.07231978118679	2.12146116458381	1.67608648694899	1.98048438284711
RIMS1	0.0876561856962209	0.0483416617310065	0.303761453647209	0.167147429073801	0.164783277664457	0.12431547493248
KCNQ5	1.94189085790891	2.50998851545139	2.03790376933709	2.61825887874471	2.44831349821155	2.43188841304473
KCNQ5-IT1	0.812263859889479	0.349533069241628	0	0	0	0
MIR4282	0	0	0	0	0	0
KCNQ5-AS1	0	0	0	0	0	0
KHDC1L	0.29133094898085	0.791056487748286	0.968467859671838	0	0	0
KHDC1	0.88606792659303	0.878791116910715	1.05061786691329	1.07638189613626	0.921112075240677	0.615103053840311
C6orf147	0.755086215329183	1.25673073191781	0	0.17432507840627	0.560155131654997	0.840268041177491
DPPA5	0	0.303174855972103	0	0	0	0
KHDC3L	0	0	0	0	0	0
OOEP	1.03406055971064	0.29629221013464	0.741569815512462	1.06749282153089	1.8603696030877	0.567222366422282
DDX43	0.706168992361701	0.653058062109184	1.008972912012	1.0228108367172	1.33608035455522	0.931416536709067
MB21D1	4.69367178468951	4.96114200416601	4.6718030897773	5.10207571440252	5.15978699335171	4.86489084804515
MTO1	4.23498631441137	4.25264463267225	4.09125093336762	4.28045416503529	4.25208583436627	4.28965042361694
EEF1A1	9.48634139570818	9.4358076486339	9.46236252295078	9.34244562878549	9.52869750149632	9.42528556041503
SLC17A5	4.75180210633483	4.62134239599624	4.37947017198151	4.71673731122359	4.49178851415725	4.36324846823956
LOC101928489	0.443104870773796	0.476271771934479	0.38674900037484	0.460480740488558	0.571544899013119	0
CD109	4.50656863145291	4.38180549476155	4.15916087405677	4.44420340054321	4.57641591084058	4.39138731443723
LOC101928516	0.510074469770918	0	0.539385469894833	0	0.495296645321266	0.314654773727577
COL12A1	7.32135841434824	7.63846265487066	7.2824872355896	7.23595648200211	7.48327871073111	7.27367519154871
COX7A2	7.49736223553598	7.18507088206618	7.42588293182797	7.2895916567888	7.33337480943616	7.07985595644024
TMEM30A	7.90650738118223	7.69165482118273	7.47797766442875	7.71936753674308	7.73106252679807	7.62717882719636
LOC100506804	0.149757150409876	0.56170003296439	1.39884044578911	0.362875293490923	0.397166833372647	0.810858021367607
FILIP1	0.731807157435993	0.781420013873299	1.10986548061819	0.815649762937635	1.33997041194427	1.16691553021592
SENP6	5.42530129406356	5.45145973981751	5.39719801473868	5.48846291221539	5.45231812617947	5.45079039008339
MYO6	5.43428787387337	5.27575089332106	5.10522106286435	5.45569687967958	5.2945364258022	5.39284211724212
IMPG1	0.309377473983229	0.382471895762848	0.328441406175352	0.334057584529342	0.206633718528432	0.185785117247449
HTR1B	0.787160428396892	1.03749062104237	0.472844560721194	0.560057220379681	0.862074219626309	0.353883351762226
MEI4	0	0.162627531995203	0	0.441961665337016	0.0744544532876037	0
IRAK1BP1	1.4259758520544	1.20047226279921	1.24087161312467	0.936893386698728	1.43760617920576	1.1257624609895
PHIP	3.35388775459653	3.27704746703373	3.27517018288468	3.33377685564554	3.15763123698106	3.23582799034434
HMGN3	4.96382373672786	4.43158218315883	4.77658928567766	4.64946946179547	4.84210233690946	4.58918019457295
HMGN3-AS1	0.814268463690991	1.02245733548506	1.04544959475148	0.948211657150409	1.3280821952481	0.90427623429173
LCA5	2.72067248674285	2.65502466732566	2.64109764232514	2.99920715008792	2.90202290017726	2.79550044155968
SH3BGRL2	3.44135958201566	3.46806270752539	3.50837859417002	3.29602055685525	3.19211353708624	3.36454341677555
RNY4	0	0	0	0	0	0
C6orf7	0.462909140081535	0.269983336861552	0	0	0	0
ELOVL4	4.32255137188834	4.25989654210059	3.77992565938538	4.20121435975327	4.20653869810373	4.24053904908714
TTK	0.460023481894535	0.778238070951218	0.634119182981369	0.167025562375648	0.931139785144903	0.404593004226213
BCKDHB	2.99202153873072	2.92022846596977	2.89816748270131	2.78567968570381	2.8183296428408	2.62830543853281
FAM46A	4.93199632043632	4.70653107920708	4.75317707829928	4.73399155406859	4.51264739174532	4.57152179390924
IBTK	5.41744237857348	5.4717427724497	5.47695506511476	5.33988649731125	5.39305167941177	5.291706840966
TPBG	6.91642133446076	7.05787268209877	6.9474925726979	7.19748596286728	7.00582532129499	7.05632042217959
UBE3D	2.49667765172336	2.63706089940758	2.4288833854638	2.47328819225794	2.51328373636596	2.49195073761661
DOPEY1	3.01959259604307	2.94763873153742	2.36704865449283	2.79527475006239	2.52739176478776	2.7067108729906
PGM3	5.51115169799521	5.67198757456321	5.78255110349323	5.76745188230734	5.7348608016428	5.68276236144105
RWDD2A	4.25906523795482	4.19718981401454	3.71262885514423	4.25455417179261	4.04376726081155	3.80946881941971
ME1	4.48928035665906	4.62376757361732	4.41044630431978	4.46208412180879	4.70104637761989	4.58460619888177
PRSS35	0.772066135069932	0.871194894372262	0.713788143720572	1.39881504794348	0.795827629207879	1.28628826278183
SNAP91	0.181183720077553	0.232289547877322	0.118787025894398	0.143992524157732	0.175345494585553	0.317372075145497
RIPPLY2	0.430519796879197	0.812781785591416	0.455947160456073	0.750045657786543	0.588546166416007	0
CYB5R4	4.85647769580279	4.96772624608293	4.78609830011036	4.9212873177835	4.81739947276131	4.87989834066497
MRAP2	1.98146333898275	1.97426684117314	2.29453168492782	1.81318502439183	2.27460204264582	1.95358499844107
CEP162	1.79665995082271	1.75118680307742	1.44077747331775	1.72695302118613	1.32002904546798	1.71413583960642
TBX18	2.49332741883722	2.72752870523895	2.62641269885416	2.38383353376693	2.66234441484047	2.40614255523974
NT5E	7.00132345758871	7.10382209190053	7.11043466812581	7.43359512328288	7.3353051760655	7.33628161691033
SNX14	5.47389886281097	5.44608271262849	5.49229840399309	5.45523640790959	5.69253279536071	5.56087682251204
SYNCRIP	5.80519134000455	5.80841978526894	5.76133645638944	5.96907402326853	5.98509501651929	5.9623653679498
SNHG5	8.54041020640135	8.5617954736686	8.81938899689734	8.4556292206528	8.41349888515059	8.41191767845721
SNORD50A	3.62638660781967	3.49693461033864	4.10229248122562	2.57183617132968	2.21838635317971	2.911075415395
SNORD50B	5.92943141850802	5.07074087706449	6.32241753947339	6.31041790901025	4.80823006284818	5.23811658675026
HTR1E	0	0	0	0	0	0
CGA	0	0	0	0	0	0
ZNF292	3.40322609345388	3.45063344910647	3.41742959207961	3.39141819297109	3.09238125390614	3.04125707537599
GJB7	0.246919079753776	0.345715933871426	0	0.3150202501432	0	0.0996464185530328
SMIM8	2.25820521948249	2.18482449345979	2.51834275140544	2.28724606358464	2.11007576640789	1.82470517842542
C6orf163	0.816860784095526	0.559200283971346	0.55107188441973	0.890137960778645	0.395301892434901	0.907075089815953
C6orf164	0.348431815777061	0.580465753765657	1.24042351413765	0.162259791771353	0.337800266575271	0
C6orf165	0.0895651060106586	0.431258737829474	0.424726030710449	0.665493337844822	0.638508562516893	0.198140400088911
SLC35A1	4.70508964504646	4.59937078737504	4.58458057221188	4.86398614123654	4.83088686193033	4.70398963385226
RARS2	5.72054291211775	5.68317183756372	5.94079865315535	5.75072863802405	5.76553070402461	5.73930616448304
ORC3	4.2590740494446	4.27523244828156	4.43537608888385	4.26628871000564	4.33469706276982	4.40749574403742
AKIRIN2	6.52787066613569	6.53469194660363	6.56797916834477	6.77064725613027	6.55962759379468	6.64738045105577
LOC101928911	0	0	0	0	0	0
SPACA1	0	0	0	0	0	0
CNR1	0.222514031383987	0.418937045959567	0.205133015632211	0.247154148325436	0.186564083997223	0.185101921167739
LOC101928936	0	0	0	0	0	0
RNGTT	3.92587340190531	3.87381486943797	3.90248407809901	4.08353092833411	4.09051900238171	3.8191622256077
PNRC1	6.87686604013958	6.83780773574027	6.90106219012231	6.78522148897015	6.79488035942081	6.69035506691395
SRSF12	1.43029692072461	1.19318461867882	1.49151382718801	1.53936637544567	1.07315972266153	1.44440482923167
PM20D2	3.49786410653483	3.41009835323248	3.25711623627151	3.31246396682905	3.0828732623324	3.32142631663239
GABRR1	0	0	0	0	0	0
GABRR2	1.7596151979087	2.01468514988698	1.70444386058401	2.01082840569926	1.63547862269519	1.93378824785507
UBE2J1	6.26860544824588	6.29905166850682	6.29782228307567	6.25045175059323	6.29115044246518	6.35749265507981
RRAGD	3.23854758087951	3.27020833743667	3.11014081149199	3.00728211478104	2.76244182731541	2.9359986373351
ANKRD6	2.33315776655306	2.63234211010789	2.21822740748536	2.21893721170078	2.39784935423413	2.33275456323288
LYRM2	3.86879742427769	3.92069298213018	3.65779657519333	3.88578019006568	3.75564192758913	3.74496535842425
LOC101929057	0	0.0426104491979838	0.160670736915752	0.100356200045704	0.213701659711819	0.0885902360527151
MDN1	3.07073556125552	2.98959182315662	2.88355983190396	2.88289326405537	2.71059292415046	2.79428584533059
CASP8AP2	2.72724792841469	2.77931501070944	2.43159785359999	2.59594334587249	2.59564825616865	2.52943376368558
GJA10	0	0	0	0	0	0
BACH2	1.31202727129075	1.40412542968153	1.17522136366625	1.13691883918573	1.44755206451841	1.17951216536138
MIR4464	0	0	0	0	0	0
MAP3K7	5.01594737372639	5.05964537962755	5.02199311956062	4.92414494969999	5.03770031221077	5.08371809509472
MIR4643	0	0	0	0	0	0
CASC6	0	0	0	0	0	0
EPHA7	0.155311705963337	0.141495686792773	0.382654916190055	0.199860929846625	0.126282157088836	0.177123466783743
TSG1	0	0	0	0	0	0
MANEA-AS1	0	0	0	0	0.0795814097502478	0.094216306736144
MANEA	2.91578838166525	3.04541500734557	2.87588097615593	2.79625704952661	3.35491456132655	2.94693869251135
FUT9	0.1225828994216	0.210116472254647	0.11495962821285	0.176863282239117	0.16061747268313	0.140017973261154
UFL1	4.76452073858244	4.63352909087042	4.55259293579877	4.8250319732512	4.98316416983121	4.65284222096085
FHL5	0.615034727214316	0.366444487934795	0.512149351421289	0.761234250592692	0.535285221264597	0.20506096027204
GPR63	0.302209276047166	0.857007096249948	0.559024945295391	0.449495524052323	0.490675580531188	0.5676074978122
NDUFAF4	4.19838030320824	4.38607586503619	4.43499446870268	4.42884766616518	4.27892131333024	4.49649304123332
KLHL32	0.22133607106065	0.051133836666872	0	0	0	0
MIR548H3	0	0	0	0	0	0
MMS22L	1.17881425212688	1.62731211936334	1.0620026247134	1.29815914003279	1.46448413332145	1.24920158591824
LOC101927314	0	0	0	0	0	0
MIR2113	0	0	0	0	0	0
POU3F2	1.16969712897913	0.986876291808844	0.946817774156061	1.32048011254477	0.768938062018903	1.05458739637694
FBXL4	2.91016846153852	2.73937017009228	2.64280909652853	2.52405310934461	2.78509795081415	2.76950964058042
FAXC	1.34527968780505	1.2193282409586	0.926894420221786	1.18469409206462	1.28209356850714	1.12834827866645
COQ3	3.47163927242314	3.52268963854752	3.55938071788585	3.56671384734451	3.27276428039154	3.6553536667369
PNISR	5.28906134022264	5.47294725782617	5.53120919705942	5.65872518833839	5.38815403272901	5.48659494359125
USP45	2.59525563676936	2.75020651038446	2.74399263238117	2.67192003736929	2.58475288295633	2.61632183774127
TSTD3	1.46876197198253	0.849101041650272	1.68015540501681	1.72729077729272	1.27666972018871	1.07073910180249
CCNC	6.88220077775366	6.69808019367149	6.94252592172026	7.00382040030533	6.80737468555175	6.91215736763853
PRDM13	0.235255677862807	0.567279951366708	0.250139006364969	0.158038526629046	0.377785155260344	0.204971465846755
MCHR2	0	0	0	0	0	0
MCHR2-AS1	0	0	0	0	0	0
SIM1	0	0.158212853184854	0	0	0.0486498957756104	0
ASCC3	4.84377652267953	4.91990926571143	4.81224093235757	4.8942433911383	4.94375223731644	4.80722457933357
GRIK2	1.4384714369695	1.38077865232756	1.23596928331751	1.4715941236994	1.09705709983518	0.987545914024282
HACE1	2.12344362383693	2.54008277050894	2.26634163998938	2.56869125870345	2.5482682562793	2.42508905578386
LINC00577	0	0	0	0	0	0
LIN28B	0.072506486496229	0.189269927228267	0.0392044987986055	0	0.0700846631029608	0.0421085644482342
BVES	3.34606042826181	3.53792743031544	3.64127608111668	3.68816138933853	3.85988668058832	3.51761144835882
BVES-AS1	0.869655638089661	0.782390666404051	0.614042950210213	0.518600326414952	0.712935375646924	0.651149230355452
POPDC3	3.85171218396414	3.95773175844636	3.95623288419127	3.84728234214708	3.98563435657672	3.83030096091378
PREP	5.55866120636931	5.53005602549642	5.49035577132705	5.57007799174585	5.66718465748839	5.61240339922012
PRDM1	3.88732704993622	3.58939526833921	3.5998982248358	3.68792480727649	3.55608356820132	3.52117785711868
ATG5	5.26245189749886	5.34766266651017	5.30344524445755	5.38194914477488	5.38454587209797	5.34382054393112
AIM1	5.2143130299961	5.03656845128876	4.77956863703266	5.16677556715936	5.09980490444875	4.9903545950677
RTN4IP1	2.2368220865727	2.26481804707766	2.48602626691833	2.46018532320755	1.96745765025188	1.79664860859899
QRSL1	3.52882357888571	3.62721517453764	3.41254239368746	3.59443959527182	3.53777036320904	3.72188621373808
LOC100422737	0.140497365977824	0.289905382032774	0	0	0	0.30463260442722
C6orf203	4.56656783458188	4.45327525576164	4.96632492195994	4.63094101215299	4.90795170080492	5.01590536816361
BEND3	2.35367044472583	2.52958302487459	2.14256565802779	2.14574313263713	2.15582290291054	2.18579404274238
PDSS2	3.67609897518149	3.52006993282654	3.38338972313583	3.54244888043863	3.60263227748625	3.67253478048635
SOBP	1.47282238964674	1.55178397275196	1.62886004016225	1.39877755931735	1.64736544857748	1.30164601528172
SCML4	0	0	0	0	0	0.0918248155816873
